*****Sonar Placement GA Expirement*****
Start Time: 2017-10-17 21:43:03.559460
Rand_seed:8
End Time: 2017-10-19 00:48:15.129278
Running Time: 1 day, 3:04:25.003587
Population size:40
Generation Count:60
Mutation Probability:0.2
Cross Over Probability:0.35
***** Constraints *****
Max Number of Sensors: 1
X Position: [0, 0.25]
Y Position: [-0.15, 0.15]
Z Orient: [-90, 90]
*****************************
Generation, ID, Fitness, Number of Sonar, S1_P_X, S1_P_Y, S1_O, 
40, 1590, 15.1179153403, 1, 0.22, 0.079, -26.0, 
40, 1591, 15.1179153403, 1, 0.22, 0.079, -26.0, 
40, 1592, 15.1684121835, 1, 0.22, 0.045, -26.0, 
40, 1593, 15.1684121835, 1, 0.22, 0.045, -26.0, 
40, 1594, 13.4542113726, 1, 0.171, 0.079, 33.0, 
40, 1595, 10.4151688109, 1, 0.22, 0.045, -3.0, 
40, 1596, 14.8178241159, 1, 0.138, 0.079, -26.0, 
40, 1597, 15.1624205649, 1, 0.22, -0.029, -26.0, 
40, 1598, 15.1179153403, 1, 0.22, 0.079, -26.0, 
40, 1599, 14.3508426073, 1, 0.22, 0.045, -22.0, 
41, 1597, 15.1624205649, 1, 0.22, -0.029, -26.0, 
41, 1600, 12.8874901749, 1, 0.092, 0.079, -26.0, 
41, 1601, 15.1179153403, 1, 0.22, 0.079, -26.0, 
41, 1602, 15.1179153403, 1, 0.22, 0.079, -26.0, 
41, 1603, 12.3090024078, 1, 0.22, 0.15, -26.0, 
41, 1604, 15.1684121835, 1, 0.22, 0.045, -26.0, 
41, 1605, 7.33971616292, 1, 0.22, 0.079, 69.0, 
41, 1606, 15.1684121835, 1, 0.22, 0.045, -26.0, 
41, 1607, 15.1684121835, 1, 0.22, 0.045, -26.0, 
41, 1608, 15.1624205649, 1, 0.22, -0.029, -26.0, 
41, 1609, 15.1624205649, 1, 0.22, -0.029, -26.0, 
41, 1610, 15.1684121835, 1, 0.22, 0.045, -26.0, 
41, 1611, 15.1684121835, 1, 0.22, 0.045, -26.0, 
41, 1612, 14.3814983926, 1, 0.22, -0.14, -26.0, 
41, 1613, 15.1684121835, 1, 0.22, 0.045, -26.0, 
41, 1614, 14.8272474359, 1, 0.219, 0.045, -26.0, 
41, 1615, 12.895542271, 1, 0.138, 0.055, -26.0, 
41, 1616, 15.1684121835, 1, 0.22, 0.045, -26.0, 
41, 1617, 14.8912370027, 1, 0.22, 0.028, -26.0, 
41, 1618, 15.1684121835, 1, 0.22, 0.045, -26.0, 
41, 1619, 15.1684121835, 1, 0.22, 0.045, -26.0, 
41, 1620, 14.8837278003, 1, 0.078, -0.029, -26.0, 
41, 1621, 7.1368924642, 1, 0.017, 0.045, -3.0, 
41, 1622, 14.3707134395, 1, 0.22, -0.127, -26.0, 
41, 1623, 15.1179153403, 1, 0.22, 0.079, -26.0, 
41, 1624, 15.1684121835, 1, 0.22, 0.045, -26.0, 
41, 1625, 12.7032366963, 1, 0.22, 0.079, -26.0, 
41, 1626, 12.316972725, 1, 0.22, 0.045, -26.0, 
41, 1627, 14.6726303177, 1, 0.182, 0.079, -26.0, 
41, 1628, 15.1179153403, 1, 0.22, 0.079, -26.0, 
41, 1629, 14.5869990091, 1, 0.22, -0.048, -26.0, 
41, 1630, 15.1684121835, 1, 0.22, 0.045, -26.0, 
41, 1631, 15.1179153403, 1, 0.22, 0.079, -26.0, 
41, 1632, 15.1179153403, 1, 0.22, 0.079, -26.0, 
41, 1633, 15.1684121835, 1, 0.22, 0.045, -26.0, 
41, 1634, 15.1684121835, 1, 0.22, 0.045, -26.0, 
41, 1635, 15.1179153403, 1, 0.22, 0.079, -26.0, 
41, 1636, 14.5827395317, 1, 0.238, 0.079, -26.0, 
41, 1637, 14.659122904, 1, 0.229, 0.079, -26.0, 
41, 1638, 15.1684121835, 1, 0.22, 0.045, -26.0, 
42, 1620, 14.8837278003, 1, 0.078, -0.029, -26.0, 
42, 1639, 15.1684121835, 1, 0.22, 0.045, -26.0, 
42, 1640, 14.5869990091, 1, 0.22, -0.048, -26.0, 
42, 1641, 15.1684121835, 1, 0.22, 0.045, -26.0, 
42, 1642, 15.1684121835, 1, 0.22, 0.045, -26.0, 
42, 1643, 15.1684121835, 1, 0.22, 0.045, -26.0, 
42, 1644, 15.1179153403, 1, 0.22, 0.079, -26.0, 
42, 1645, 15.1624205649, 1, 0.22, -0.029, -26.0, 
42, 1646, 8.67230789203, 1, 0.22, -0.127, 0.0, 
42, 1647, 14.6726303177, 1, 0.182, 0.079, -26.0, 
42, 1648, 15.1684121835, 1, 0.22, 0.045, -26.0, 
42, 1649, 15.1684121835, 1, 0.22, 0.045, -26.0, 
42, 1650, 15.1624205649, 1, 0.22, -0.029, -26.0, 
42, 1651, 15.1624205649, 1, 0.22, -0.029, -26.0, 
42, 1652, 15.1179153403, 1, 0.22, 0.079, -26.0, 
42, 1653, 15.1684121835, 1, 0.22, 0.045, -26.0, 
42, 1654, 14.8837278003, 1, 0.078, -0.029, -26.0, 
42, 1655, 15.1179153403, 1, 0.22, 0.079, -26.0, 
42, 1656, 15.1684121835, 1, 0.22, 0.045, -26.0, 
42, 1657, 15.1684121835, 1, 0.22, 0.045, -26.0, 
42, 1658, 15.1624205649, 1, 0.22, -0.029, -26.0, 
42, 1659, 15.1684121835, 1, 0.22, 0.045, -26.0, 
42, 1660, 15.1684121835, 1, 0.22, 0.045, -26.0, 
42, 1661, 14.5869990091, 1, 0.22, -0.048, -26.0, 
42, 1662, 15.1179153403, 1, 0.22, 0.079, -26.0, 
42, 1663, 15.1684121835, 1, 0.22, 0.045, -26.0, 
42, 1664, 15.1684121835, 1, 0.22, 0.045, -26.0, 
42, 1665, 15.1179153403, 1, 0.22, 0.079, -26.0, 
42, 1666, 15.1684121835, 1, 0.22, 0.045, -26.0, 
42, 1667, 15.1684121835, 1, 0.22, 0.045, -26.0, 
42, 1668, 10.6178896594, 1, 0.22, -0.14, 24.0, 
42, 1669, 15.1684121835, 1, 0.22, 0.045, -26.0, 
42, 1670, 14.6563290289, 1, 0.22, 0.045, -30.0, 
42, 1671, 13.148079827, 1, 0.034, 0.079, -26.0, 
42, 1672, 15.1684121835, 1, 0.22, 0.045, -26.0, 
42, 1673, 15.1895725998, 1, 0.248, 0.045, -26.0, 
42, 1674, 14.659122904, 1, 0.229, 0.079, -26.0, 
42, 1675, 12.4316801161, 1, 0.016, 0.079, -26.0, 
42, 1676, 12.448633411, 1, 0.22, 0.104, -26.0, 
42, 1677, 15.1684121835, 1, 0.22, 0.045, -26.0, 
43, 1673, 15.1895725998, 1, 0.248, 0.045, -26.0, 
43, 1678, 15.1684121835, 1, 0.22, 0.045, -26.0, 
43, 1679, 14.8002117773, 1, 0.188, 0.045, -26.0, 
43, 1680, 15.1684121835, 1, 0.22, 0.045, -26.0, 
43, 1681, 15.1684121835, 1, 0.22, 0.045, -26.0, 
43, 1682, 8.6330561018, 1, 0.22, 0.045, -67.0, 
43, 1683, 15.1684121835, 1, 0.22, 0.045, -26.0, 
43, 1684, 8.0457077092, 1, 0.22, 0.045, 60.0, 
43, 1685, 15.1684121835, 1, 0.22, 0.045, -26.0, 
43, 1686, 14.8837278003, 1, 0.078, -0.029, -26.0, 
43, 1687, 15.1179153403, 1, 0.22, 0.079, -26.0, 
43, 1688, 15.1684121835, 1, 0.22, 0.045, -26.0, 
43, 1689, 15.1624205649, 1, 0.22, -0.029, -26.0, 
43, 1690, 12.8905957327, 1, 0.22, 0.08, -30.0, 
43, 1691, 15.1895725998, 1, 0.248, 0.045, -26.0, 
43, 1692, 15.1684121835, 1, 0.22, 0.045, -26.0, 
43, 1693, 15.1179153403, 1, 0.22, 0.079, -26.0, 
43, 1694, 15.1684121835, 1, 0.22, 0.045, -26.0, 
43, 1695, 12.4423558232, 1, 0.133, 0.079, -26.0, 
43, 1696, 15.1684121835, 1, 0.22, 0.045, -26.0, 
43, 1697, 15.1684121835, 1, 0.22, 0.045, -26.0, 
43, 1698, 12.2392841864, 1, 0.216, 0.045, -26.0, 
43, 1699, 12.4424379082, 1, 0.091, 0.045, -26.0, 
43, 1700, 15.1179153403, 1, 0.22, 0.079, -26.0, 
43, 1701, 15.1684121835, 1, 0.22, 0.045, -26.0, 
43, 1702, 15.1684121835, 1, 0.22, 0.045, -26.0, 
43, 1703, 14.8837278003, 1, 0.078, -0.029, -26.0, 
43, 1704, 12.1567863501, 1, 0.22, -0.044, -26.0, 
43, 1705, 10.4472007621, 1, 0.003, -0.029, -26.0, 
43, 1706, 15.1624205649, 1, 0.22, -0.029, -26.0, 
43, 1707, 14.9239524923, 1, 0.22, -0.116, -26.0, 
43, 1708, 15.1684121835, 1, 0.22, 0.045, -26.0, 
43, 1709, 15.1179153403, 1, 0.22, 0.079, -26.0, 
43, 1710, 12.3630574847, 1, 0.22, -0.082, -26.0, 
43, 1711, 15.1684121835, 1, 0.22, 0.045, -26.0, 
43, 1712, 15.1895725998, 1, 0.248, 0.045, -26.0, 
43, 1713, 15.1624205649, 1, 0.22, -0.029, -26.0, 
43, 1714, 15.1684121835, 1, 0.22, 0.045, -26.0, 
43, 1715, 14.5822881556, 1, 0.22, 0.038, -26.0, 
43, 1716, 12.5931867319, 1, 0.22, -0.066, -26.0, 
44, 1707, 14.9239524923, 1, 0.22, -0.116, -26.0, 
44, 1717, 15.1895725998, 1, 0.248, 0.045, -26.0, 
44, 1718, 14.9239524923, 1, 0.22, -0.116, -26.0, 
44, 1719, 15.1684121835, 1, 0.22, 0.045, -26.0, 
44, 1720, 15.1684121835, 1, 0.22, 0.045, -26.0, 
44, 1721, 15.1684121835, 1, 0.22, 0.045, -26.0, 
44, 1722, 15.0825065055, 1, 0.214, 0.079, -26.0, 
44, 1723, 15.1684121835, 1, 0.22, 0.045, -26.0, 
44, 1724, 15.1684121835, 1, 0.22, 0.045, -26.0, 
44, 1725, 15.1684121835, 1, 0.22, 0.045, -26.0, 
44, 1726, 15.1684121835, 1, 0.22, 0.045, -26.0, 
44, 1727, 12.4822020925, 1, 0.052, 0.045, -26.0, 
44, 1728, 15.1684121835, 1, 0.22, 0.045, -26.0, 
44, 1729, 12.8905957327, 1, 0.22, 0.08, -30.0, 
44, 1730, 15.1895725998, 1, 0.248, 0.045, -26.0, 
44, 1731, 14.5864653064, 1, 0.22, 0.079, -26.0, 
44, 1732, 15.1895725998, 1, 0.248, 0.045, -26.0, 
44, 1733, 15.1624205649, 1, 0.22, -0.029, -26.0, 
44, 1734, 15.1684121835, 1, 0.22, 0.045, -26.0, 
44, 1735, 15.1684121835, 1, 0.22, 0.045, -26.0, 
44, 1736, 14.8837278003, 1, 0.078, -0.029, -26.0, 
44, 1737, 15.1684121835, 1, 0.22, 0.045, -26.0, 
44, 1738, 12.5269358491, 1, 0.209, 0.045, -26.0, 
44, 1739, 15.1684121835, 1, 0.22, 0.045, -26.0, 
44, 1740, 15.1684121835, 1, 0.22, 0.045, -26.0, 
44, 1741, 15.1179153403, 1, 0.22, 0.079, -26.0, 
44, 1742, 14.8837278003, 1, 0.078, -0.029, -26.0, 
44, 1743, 14.9239524923, 1, 0.22, -0.116, -26.0, 
44, 1744, 12.3630574847, 1, 0.22, -0.082, -26.0, 
44, 1745, 13.3318018062, 1, 0.029, 0.045, -26.0, 
44, 1746, 15.1179153403, 1, 0.22, 0.079, -26.0, 
44, 1747, 15.1895725998, 1, 0.248, 0.045, -26.0, 
44, 1748, 15.1684121835, 1, 0.22, 0.045, -26.0, 
44, 1749, 15.1684121835, 1, 0.22, 0.045, -26.0, 
44, 1750, 15.1684121835, 1, 0.22, 0.045, -26.0, 
44, 1751, 13.4545223688, 1, 0.22, 0.079, 32.0, 
44, 1752, 15.1684121835, 1, 0.22, 0.045, -26.0, 
44, 1753, 15.1684121835, 1, 0.22, 0.045, -26.0, 
44, 1754, 15.1684121835, 1, 0.22, 0.045, -26.0, 
44, 1755, 15.1684121835, 1, 0.22, 0.045, -26.0, 
45, 1722, 15.0825065055, 1, 0.214, 0.079, -26.0, 
45, 1756, 15.1895725998, 1, 0.248, 0.045, -26.0, 
45, 1757, 15.1684121835, 1, 0.22, 0.045, -26.0, 
45, 1758, 7.40205741875, 1, 0.22, 0.045, 69.0, 
45, 1759, 15.1684121835, 1, 0.22, 0.045, -26.0, 
45, 1760, 15.1684121835, 1, 0.22, 0.045, -26.0, 
45, 1761, 15.1684121835, 1, 0.22, 0.045, -26.0, 
45, 1762, 12.8905957327, 1, 0.22, 0.08, -30.0, 
45, 1763, 15.1895725998, 1, 0.248, 0.045, -26.0, 
45, 1764, 15.1684121835, 1, 0.22, 0.045, -26.0, 
45, 1765, 15.1684121835, 1, 0.22, 0.045, -26.0, 
45, 1766, 15.1684121835, 1, 0.22, 0.045, -26.0, 
45, 1767, 15.1684121835, 1, 0.22, 0.045, -26.0, 
45, 1768, 15.1684121835, 1, 0.22, 0.045, -26.0, 
45, 1769, 15.1684121835, 1, 0.22, 0.045, -26.0, 
45, 1770, 15.1684121835, 1, 0.22, 0.045, -26.0, 
45, 1771, 12.8905957327, 1, 0.22, 0.08, -30.0, 
45, 1772, 15.1684121835, 1, 0.22, 0.045, -26.0, 
45, 1773, 15.1684121835, 1, 0.22, 0.045, -26.0, 
45, 1774, 15.1684121835, 1, 0.22, 0.045, -26.0, 
45, 1775, 15.1684121835, 1, 0.22, 0.045, -26.0, 
45, 1776, 15.1684121835, 1, 0.22, 0.045, -26.0, 
45, 1777, 15.1684121835, 1, 0.22, 0.045, -26.0, 
45, 1778, 15.1684121835, 1, 0.22, 0.045, -26.0, 
45, 1779, 15.1684121835, 1, 0.22, 0.045, -26.0, 
45, 1780, 15.1684121835, 1, 0.22, 0.045, -26.0, 
45, 1781, 15.1684121835, 1, 0.22, 0.045, -26.0, 
45, 1782, 15.1895725998, 1, 0.248, 0.045, -26.0, 
45, 1783, 15.1895725998, 1, 0.248, 0.045, -26.0, 
45, 1784, 14.5885869161, 1, 0.22, 0.054, -26.0, 
45, 1785, 15.1684121835, 1, 0.22, 0.045, -26.0, 
45, 1786, 15.1684121835, 1, 0.22, 0.045, -26.0, 
45, 1787, 14.9638887148, 1, 0.22, -0.126, -26.0, 
45, 1788, 8.70224582082, 1, 0.22, 0.045, -78.0, 
45, 1789, 15.1684121835, 1, 0.22, 0.045, -26.0, 
45, 1790, 15.1895725998, 1, 0.248, 0.045, -26.0, 
45, 1791, 9.64412492445, 1, 0.052, 0.045, -45.0, 
45, 1792, 14.6737625511, 1, 0.111, 0.045, -26.0, 
45, 1793, 15.1895725998, 1, 0.248, 0.045, -26.0, 
45, 1794, 15.1895725998, 1, 0.248, 0.045, -26.0, 
46, 1787, 14.9638887148, 1, 0.22, -0.126, -26.0, 
46, 1795, 15.1895725998, 1, 0.248, 0.045, -26.0, 
46, 1796, 15.1684121835, 1, 0.22, 0.045, -26.0, 
46, 1797, 15.1895725998, 1, 0.248, 0.045, -26.0, 
46, 1798, 12.5503631977, 1, 0.22, 0.073, -26.0, 
46, 1799, 14.5929415502, 1, 0.121, 0.045, -26.0, 
46, 1800, 15.1684121835, 1, 0.22, 0.045, -26.0, 
46, 1801, 15.1684121835, 1, 0.22, 0.045, -26.0, 
46, 1802, 15.1684121835, 1, 0.22, 0.045, -26.0, 
46, 1803, 15.0825065055, 1, 0.214, 0.079, -26.0, 
46, 1804, 15.1684121835, 1, 0.22, 0.045, -26.0, 
46, 1805, 15.1895725998, 1, 0.248, 0.045, -26.0, 
46, 1806, 15.1895725998, 1, 0.248, 0.045, -26.0, 
46, 1807, 14.9082564971, 1, 0.248, 0.04, -26.0, 
46, 1808, 15.1895725998, 1, 0.248, 0.045, -26.0, 
46, 1809, 8.06379047489, 1, 0.248, 0.045, 62.0, 
46, 1810, 15.1684121835, 1, 0.22, 0.045, -26.0, 
46, 1811, 15.1684121835, 1, 0.22, 0.045, -26.0, 
46, 1812, 15.1895725998, 1, 0.248, 0.045, -26.0, 
46, 1813, 14.5783802251, 1, 0.156, 0.045, -26.0, 
46, 1814, 15.1895725998, 1, 0.248, 0.045, -26.0, 
46, 1815, 15.1895725998, 1, 0.248, 0.045, -26.0, 
46, 1816, 12.3493870334, 1, 0.111, 0.077, -26.0, 
46, 1817, 15.1684121835, 1, 0.22, 0.045, -26.0, 
46, 1818, 14.8249413776, 1, 0.221, 0.045, -26.0, 
46, 1819, 15.1895725998, 1, 0.248, 0.045, -26.0, 
46, 1820, 15.1895725998, 1, 0.248, 0.045, -26.0, 
46, 1821, 15.1895725998, 1, 0.248, 0.045, -26.0, 
46, 1822, 15.1895725998, 1, 0.248, 0.045, -26.0, 
46, 1823, 15.1684121835, 1, 0.22, 0.045, -26.0, 
46, 1824, 9.51340033555, 1, 0.22, 0.045, -26.0, 
46, 1825, 15.1684121835, 1, 0.22, 0.045, -26.0, 
46, 1826, 15.1684121835, 1, 0.22, 0.045, -26.0, 
46, 1827, 15.1684121835, 1, 0.22, 0.045, -26.0, 
46, 1828, 15.1684121835, 1, 0.22, 0.045, -26.0, 
46, 1829, 15.1684121835, 1, 0.22, 0.045, -26.0, 
46, 1830, 15.1684121835, 1, 0.22, 0.045, -26.0, 
46, 1831, 15.1684121835, 1, 0.22, 0.045, -26.0, 
46, 1832, 15.1684121835, 1, 0.22, 0.045, -26.0, 
46, 1833, 9.23210074964, 1, 0.22, 0.045, -26.0, 
47, 1807, 14.9082564971, 1, 0.248, 0.04, -26.0, 
47, 1834, 15.1895725998, 1, 0.248, 0.045, -26.0, 
47, 1835, 15.1684121835, 1, 0.22, 0.045, -26.0, 
47, 1836, 6.56069434045, 1, 0.22, 0.045, -90.0, 
47, 1837, 15.1895725998, 1, 0.248, 0.045, -26.0, 
47, 1838, 15.1684121835, 1, 0.22, 0.045, -26.0, 
47, 1839, 15.1895725998, 1, 0.248, 0.045, -26.0, 
47, 1840, 15.1895725998, 1, 0.248, 0.045, -26.0, 
47, 1841, 15.1895725998, 1, 0.248, 0.045, -26.0, 
47, 1842, 12.3748685447, 1, 0.012, 0.045, -26.0, 
47, 1843, 15.1895725998, 1, 0.248, 0.045, -26.0, 
47, 1844, 15.1895725998, 1, 0.248, 0.045, -26.0, 
47, 1845, 15.1684121835, 1, 0.22, 0.045, -26.0, 
47, 1846, 15.1895725998, 1, 0.248, 0.045, -26.0, 
47, 1847, 15.1895725998, 1, 0.248, 0.045, -26.0, 
47, 1848, 15.1684121835, 1, 0.22, 0.045, -26.0, 
47, 1849, 15.1895725998, 1, 0.248, 0.045, -26.0, 
47, 1850, 15.1895725998, 1, 0.248, 0.045, -26.0, 
47, 1851, 14.9561294709, 1, 0.123, 0.045, -26.0, 
47, 1852, 15.1895725998, 1, 0.248, 0.045, -26.0, 
47, 1853, 11.639380317, 1, 0.054, 0.045, -26.0, 
47, 1854, 15.1895725998, 1, 0.248, 0.045, -26.0, 
47, 1855, 9.40051723864, 1, 0.248, 0.045, 0.0, 
47, 1856, 12.2248838511, 1, 0.106, 0.045, -26.0, 
47, 1857, 15.1895725998, 1, 0.248, 0.045, -26.0, 
47, 1858, 15.1895725998, 1, 0.248, 0.045, -26.0, 
47, 1859, 15.1895725998, 1, 0.248, 0.045, -26.0, 
47, 1860, 15.1895725998, 1, 0.248, 0.045, -26.0, 
47, 1861, 14.8202055864, 1, 0.181, 0.045, -26.0, 
47, 1862, 15.1895725998, 1, 0.248, 0.045, -26.0, 
47, 1863, 15.1684121835, 1, 0.22, 0.045, -26.0, 
47, 1864, 15.1684121835, 1, 0.22, 0.045, -26.0, 
47, 1865, 15.1684121835, 1, 0.22, 0.045, -26.0, 
47, 1866, 15.1684121835, 1, 0.22, 0.045, -26.0, 
47, 1867, 15.1684121835, 1, 0.22, 0.045, -26.0, 
47, 1868, 12.5435910858, 1, 0.22, -0.126, -32.0, 
47, 1869, 15.1895725998, 1, 0.248, 0.045, -26.0, 
47, 1870, 15.1684121835, 1, 0.22, 0.045, -26.0, 
47, 1871, 14.8249413776, 1, 0.221, 0.045, -26.0, 
47, 1872, 15.1684121835, 1, 0.22, 0.045, -26.0, 
48, 1851, 14.9561294709, 1, 0.123, 0.045, -26.0, 
48, 1873, 15.1895725998, 1, 0.248, 0.045, -26.0, 
48, 1874, 15.1895725998, 1, 0.248, 0.045, -26.0, 
48, 1875, 15.1895725998, 1, 0.248, 0.045, -26.0, 
48, 1876, 15.1895725998, 1, 0.248, 0.045, -26.0, 
48, 1877, 15.1895725998, 1, 0.248, 0.045, -26.0, 
48, 1878, 12.3748685447, 1, 0.012, 0.045, -26.0, 
48, 1879, 15.1895725998, 1, 0.248, 0.045, -26.0, 
48, 1880, 14.5684133323, 1, 0.22, -0.141, -26.0, 
48, 1881, 15.1895725998, 1, 0.248, 0.045, -26.0, 
48, 1882, 15.1895725998, 1, 0.248, 0.045, -26.0, 
48, 1883, 15.1684121835, 1, 0.22, 0.045, -26.0, 
48, 1884, 15.1895725998, 1, 0.248, 0.045, -26.0, 
48, 1885, 15.1895725998, 1, 0.248, 0.045, -26.0, 
48, 1886, 15.1895725998, 1, 0.248, 0.045, -26.0, 
48, 1887, 14.7034697312, 1, 0.125, 0.045, -26.0, 
48, 1888, 15.1895725998, 1, 0.248, 0.045, -26.0, 
48, 1889, 15.1684121835, 1, 0.22, 0.045, -26.0, 
48, 1890, 8.06920974833, 1, 0.248, 0.045, 62.0, 
48, 1891, 14.5485237938, 1, 0.213, 0.045, -26.0, 
48, 1892, 15.1895725998, 1, 0.248, 0.045, -26.0, 
48, 1893, 15.1684121835, 1, 0.22, 0.045, -26.0, 
48, 1894, 15.1684121835, 1, 0.22, 0.045, -26.0, 
48, 1895, 15.1684121835, 1, 0.22, 0.045, -26.0, 
48, 1896, 15.1895725998, 1, 0.248, 0.045, -26.0, 
48, 1897, 15.1684121835, 1, 0.22, 0.045, -26.0, 
48, 1898, 15.1895725998, 1, 0.248, 0.045, -26.0, 
48, 1899, 15.1684121835, 1, 0.22, 0.045, -26.0, 
48, 1900, 15.1684121835, 1, 0.22, 0.045, -26.0, 
48, 1901, 12.6041477748, 1, 0.248, 0.026, -26.0, 
48, 1902, 15.1895725998, 1, 0.248, 0.045, -26.0, 
48, 1903, 14.6731667015, 1, 0.064, 0.045, -26.0, 
48, 1904, 12.678973756, 1, 0.15, 0.045, -26.0, 
48, 1905, 15.1684121835, 1, 0.22, 0.045, -26.0, 
48, 1906, 15.1895725998, 1, 0.248, 0.045, -26.0, 
48, 1907, 15.1895725998, 1, 0.248, 0.045, -26.0, 
48, 1908, 12.2248838511, 1, 0.106, 0.045, -26.0, 
48, 1909, 15.1895725998, 1, 0.248, 0.045, -26.0, 
48, 1910, 15.1895725998, 1, 0.248, 0.045, -26.0, 
48, 1911, 15.1684121835, 1, 0.22, 0.045, -26.0, 
49, 1887, 14.7034697312, 1, 0.125, 0.045, -26.0, 
49, 1912, 15.1895725998, 1, 0.248, 0.045, -26.0, 
49, 1913, 15.1684121835, 1, 0.22, 0.045, -26.0, 
49, 1914, 15.1895725998, 1, 0.248, 0.045, -26.0, 
49, 1915, 15.1895725998, 1, 0.248, 0.045, -26.0, 
49, 1916, 15.1895725998, 1, 0.248, 0.045, -26.0, 
49, 1917, 15.1684121835, 1, 0.22, 0.045, -26.0, 
49, 1918, 15.1684121835, 1, 0.22, 0.045, -26.0, 
49, 1919, 15.1895725998, 1, 0.248, 0.045, -26.0, 
49, 1920, 15.1895725998, 1, 0.248, 0.045, -26.0, 
49, 1921, 15.1895725998, 1, 0.248, 0.045, -26.0, 
49, 1922, 15.1684121835, 1, 0.22, 0.045, -26.0, 
49, 1923, 15.1895725998, 1, 0.248, 0.045, -26.0, 
49, 1924, 5.73542698509, 1, 0.248, 0.045, 8.0, 
49, 1925, 15.1895725998, 1, 0.248, 0.045, -26.0, 
49, 1926, 12.6455254919, 1, 0.248, -0.063, -26.0, 
49, 1927, 15.1895725998, 1, 0.248, 0.045, -26.0, 
49, 1928, 15.1895725998, 1, 0.248, 0.045, -26.0, 
49, 1929, 12.5153278596, 1, 0.103, 0.045, -26.0, 
49, 1930, 15.1895725998, 1, 0.248, 0.045, -26.0, 
49, 1931, 15.1895725998, 1, 0.248, 0.045, -26.0, 
49, 1932, 15.1895725998, 1, 0.248, 0.045, -26.0, 
49, 1933, 15.1684121835, 1, 0.22, 0.045, -26.0, 
49, 1934, 15.1895725998, 1, 0.248, 0.045, -26.0, 
49, 1935, 15.1895725998, 1, 0.248, 0.045, -26.0, 
49, 1936, 15.1895725998, 1, 0.248, 0.045, -26.0, 
49, 1937, 15.1895725998, 1, 0.248, 0.045, -26.0, 
49, 1938, 15.1684121835, 1, 0.22, 0.045, -26.0, 
49, 1939, 15.1895725998, 1, 0.248, 0.045, -26.0, 
49, 1940, 15.1895725998, 1, 0.248, 0.045, -26.0, 
49, 1941, 15.1895725998, 1, 0.248, 0.045, -26.0, 
49, 1942, 15.1895725998, 1, 0.248, 0.045, -26.0, 
49, 1943, 15.1895725998, 1, 0.248, 0.045, -26.0, 
49, 1944, 15.1895725998, 1, 0.248, 0.045, -26.0, 
49, 1945, 15.1895725998, 1, 0.248, 0.045, -26.0, 
49, 1946, 15.1684121835, 1, 0.22, 0.045, -26.0, 
49, 1947, 15.1684121835, 1, 0.22, 0.045, -26.0, 
49, 1948, 5.66760321685, 1, 0.248, 0.045, 16.0, 
49, 1949, 15.1684121835, 1, 0.22, 0.045, -26.0, 
49, 1950, 15.1895725998, 1, 0.248, 0.045, -26.0, 
50, 1926, 12.6455254919, 1, 0.248, -0.063, -26.0, 
50, 1951, 15.1895725998, 1, 0.248, 0.045, -26.0, 
50, 1952, 15.1895725998, 1, 0.248, 0.045, -26.0, 
50, 1953, 15.1895725998, 1, 0.248, 0.045, -26.0, 
50, 1954, 15.1895725998, 1, 0.248, 0.045, -26.0, 
50, 1955, 12.1727178671, 1, 0.084, 0.045, -26.0, 
50, 1956, 15.1895725998, 1, 0.248, 0.045, -26.0, 
50, 1957, 15.1895725998, 1, 0.248, 0.045, -26.0, 
50, 1958, 15.1895725998, 1, 0.248, 0.045, -26.0, 
50, 1959, 15.1895725998, 1, 0.248, 0.045, -26.0, 
50, 1960, 15.1684121835, 1, 0.22, 0.045, -26.0, 
50, 1961, 15.1895725998, 1, 0.248, 0.045, -26.0, 
50, 1962, 15.1684121835, 1, 0.22, 0.045, -26.0, 
50, 1963, 15.1895725998, 1, 0.248, 0.045, -26.0, 
50, 1964, 10.5770636132, 1, 0.22, 0.045, 20.0, 
50, 1965, 15.1895725998, 1, 0.248, 0.045, -26.0, 
50, 1966, 15.1895725998, 1, 0.248, 0.045, -26.0, 
50, 1967, 15.1895725998, 1, 0.248, 0.045, -26.0, 
50, 1968, 15.1895725998, 1, 0.248, 0.045, -26.0, 
50, 1969, 9.81406463795, 1, 0.248, 0.045, 63.0, 
50, 1970, 12.2637803858, 1, 0.19, 0.045, -26.0, 
50, 1971, 15.1895725998, 1, 0.248, 0.045, -26.0, 
50, 1972, 12.3322849616, 1, 0.248, -0.036, -26.0, 
50, 1973, 14.8343978481, 1, 0.248, 0.045, -26.0, 
50, 1974, 10.4534438543, 1, 0.248, 0.045, -55.0, 
50, 1975, 11.8656717122, 1, 0.033, 0.045, -26.0, 
50, 1976, 15.1684121835, 1, 0.22, 0.045, -26.0, 
50, 1977, 15.1895725998, 1, 0.248, 0.045, -26.0, 
50, 1978, 15.1895725998, 1, 0.248, 0.045, -26.0, 
50, 1979, 12.6063359071, 1, 0.248, -0.028, -26.0, 
50, 1980, 15.1895725998, 1, 0.248, 0.045, -26.0, 
50, 1981, 15.1895725998, 1, 0.248, 0.045, -26.0, 
50, 1982, 15.1895725998, 1, 0.248, 0.045, -26.0, 
50, 1983, 15.1895725998, 1, 0.248, 0.045, -26.0, 
